7 9.16520866027 -2.47781342143 1.0 6.63525049929 -2.88683743678 1.0 4.17836808999 -3.61602723942 1.0 1.8349033736 -4.65340955295 1.0 -0.356664024022 -5.98195058848 1.0 -2.36034862681 -7.57983573891 1.0 -9.08335752942 -0.177055768155 0.0 , -25.4932919322 22.8830054616 3.59629120193 
6 8.05975552506 -2.15338507284 1.0 5.60287311576 -2.88257487549 1.0 3.25940839937 -3.91995718902 1.0 1.06784100174 -5.24849822454 1.0 -0.935843601042 -6.84638337497 1.0 -2.7187449632 -8.68737541032 1.0 , -26.9340767174 22.1907550299 3.66658279546 
7 9.4159961452 -1.31279823055 1.0 6.9591137359 -2.04198803319 1.0 4.61564901951 -3.07937034672 1.0 2.42408162188 -4.40791138224 1.0 0.420397019101 -6.00579653268 1.0 -1.36250434305 -7.84678856803 1.0 -8.97696392675 -1.36450461495 0.0 , -28.4287236951 21.32603676 3.7237176648 
7 8.24819822213 -1.11650421122 1.0 5.90473350574 -2.15388652476 1.0 3.71316610811 -3.48242756028 1.0 1.70948150533 -5.08031271071 1.0 -0.0734198568278 -6.92130474606 1.0 -1.60626278728 -8.97517462801 1.0 -7.68787944052 -0.439020792985 0.0 , -29.7224466085 20.1472932818 3.79460601036 
7 9.45549170342 -0.139002981026 1.0 7.11202698703 -1.17638529456 1.0 4.9204595894 -2.50492633008 1.0 2.91677498662 -4.10281148051 1.0 1.13387362446 -5.94380351587 1.0 -0.398969305994 -7.99767339781 1.0 -8.77985035491 -2.5423243857 0.0 , -30.8048559842 19.3608145119 3.85511583961 
7 8.29040162242 -0.0747279532455 1.0 6.0988342248 -1.40326898877 1.0 4.09514962201 -3.0011541392 1.0 2.31224825986 -4.84214617455 1.0 0.779405329402 -6.89601605649 1.0 -0.478209930809 -9.12903929835 1.0 -7.60147571952 -1.44066704439 0.0 , -31.8787931926 18.2691435094 3.91985092983 
7 7.20448964834 -0.278064643138 1.0 5.20080504556 -1.87594979357 1.0 3.4179036834 -3.71694182892 1.0 1.88506075295 -5.77081171087 1.0 0.627445492735 -8.00383495273 1.0 -6.49582029597 -0.31546269876 0.0 -8.38224318629 -3.66499756155 0.0 , -33.0656967409 17.1908886151 3.97031687285 
6 6.21198716465 -0.654373713488 1.0 4.42908580249 -2.49536574884 1.0 2.89624287203 -4.54923563078 1.0 1.63862761182 -6.78225887264 1.0 0.676890029658 -9.15776929452 1.0 -7.3710610672 -2.44342148147 0.0 , -34.1106147158 15.9051610144 4.04661902044 
6 5.37784593143 -1.20021169588 1.0 3.84500300098 -3.25408157783 1.0 2.58738774077 -5.48710481969 1.0 1.6256501586 -7.86261524157 1.0 -6.42230093826 -1.14826742851 0.0 -7.86490731151 -4.71153306133 0.0 , -34.8896695237 14.7448966271 4.11139801659 
5 4.69047770562 -1.93790244806 1.0 3.4328624454 -4.17092568992 1.0 2.47112486324 -6.5464361118 1.0 1.82105666363 -9.02542789824 1.0 -7.01943260687 -3.39535393156 0.0 , -35.8545126324 13.228140685 4.17275157889 
6 5.45204845801 -0.546989524611 1.0 4.1944331978 -2.78001276647 1.0 3.23269561563 -5.15552318835 1.0 2.58262741602 -7.63451497479 1.0 -6.25786185447 -2.00444100811 0.0 -7.23296415389 -5.72292868778 0.0 , -36.6931855202 11.8229130158 4.24098445708 
6 4.8799475492 -1.34668114765 1.0 3.91820996703 -3.72219156953 1.0 3.26814176743 -6.20118335597 1.0 2.94041705224 -8.74295153039 1.0 -5.57234750307 -0.571109389293 0.0 -6.54744980248 -4.28959706896 0.0 , -37.5118355624 10.5250531784 4.27782507255 
5 4.51717770891 -2.25639381487 1.0 3.8671095093 -4.73538560132 1.0 3.53938479411 -7.27715377573 1.0 -5.94848206061 -2.8237993143 0.0 -6.44006913339 -6.63645157592 0.0 , -38.0013057364 8.97457009582 4.37383063014 
6 4.99989988237 -0.758231243344 1.0 4.34983168276 -3.23722302979 1.0 4.02210696757 -5.7789912042 1.0 4.02210696757 -8.34180000343 1.0 -5.46575988715 -1.32563674278 0.0 -5.95734695993 -5.1382890044 0.0 , -38.3602883674 7.68606626468 4.44648245393 
5 4.74951342219 -1.67508902728 1.0 4.42178870701 -4.21685720169 1.0 4.42178870701 -6.77966600092 1.0 -5.5576652205 -3.57615500188 0.0 -5.5576652205 -7.42036820073 0.0 , -38.8385946315 5.8699812967 4.48142359429 
6 5.05785887695 -0.130126674371 1.0 4.73013416176 -2.67189484878 1.0 4.73013416176 -5.23470364801 1.0 5.05785887695 -7.77647182243 1.0 -5.24931976574 -2.03119264898 0.0 -5.24931976574 -5.87540584782 0.0 , -39.1533678835 4.50926543363 4.55009406852 
6 4.93389974759 -1.09624211135 1.0 4.93389974759 -3.65905091058 1.0 5.26162446278 -6.20081908499 1.0 -5.04555417991 -0.455539911545 0.0 -5.04555417991 -4.29975311039 0.0 -4.55396710713 -8.11240537201 0.0 , -39.288298346 2.87091182257 4.61361552174 
5 5.037266074 -2.06106728026 1.0 5.36499078919 -4.60283545467 1.0 6.01505898879 -7.08182724112 1.0 -4.9421878535 -2.70176948007 0.0 -4.45060078072 -6.51442174169 0.0 , -39.4371423858 1.41024017964 4.66229372467 
6 5.03225173157 -0.485415060436 1.0 5.35997644675 -3.02718323485 1.0 6.01004464636 -5.50617502129 1.0 -4.94720219593 -1.12611726024 0.0 -4.45561512316 -4.93876952186 0.0 -3.48051282374 -8.65725720153 0.0 , -39.4485727467 -0.250511240331 4.75451816183 
5 5.26080602531 -1.45460015708 1.0 5.91087422492 -3.93359194352 1.0 6.87261180708 -6.3091023654 1.0 -4.5547855446 -3.36618644409 0.0 -3.57968324519 -7.08467412376 0.0 , -39.4268418143 -2.06481379911 4.81162777827 
5 5.71311657905 -2.34444861935 1.0 6.67485416121 -4.71995904122 1.0 -4.75254319047 -1.77704311991 0.0 -3.77744089106 -5.49553079958 0.0 -2.33483451781 -9.0587964324 0.0 , -39.0556863159 -3.57714614777 4.86604874005 
